aircraft,airline_name,cabin_staff_service,country,date,food_&_beverages,ground_service,inflight_entertainment,rating,recommended,seat_comfort,seat_type,type_of_traveller,value_for_money,verified_trip,wifi_&_connectivity
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-12,5.0,-1.0,4.0,10,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-12,5.0,-1.0,4.0,10,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-12,4.0,-1.0,5.0,5,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-13,4.0,-1.0,3.0,7,True,3.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-13,4.0,-1.0,3.0,6,True,3.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-13,4.0,-1.0,3.0,6,True,3.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-16,1.0,-1.0,1.0,1,False,1.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-16,1.0,-1.0,1.0,1,False,1.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-16,4.0,-1.0,5.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-17,4.0,-1.0,4.0,1,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-17,4.0,-1.0,4.0,1,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-17,4.0,-1.0,5.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-19,5.0,-1.0,5.0,8,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-19,5.0,-1.0,3.0,9,True,4.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-19,5.0,-1.0,3.0,9,True,4.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-19,2.0,-1.0,3.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-19,5.0,-1.0,5.0,8,True,5.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-20,5.0,-1.0,1.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-20,4.0,-1.0,3.0,6,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-20,4.0,-1.0,3.0,6,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-21,4.0,-1.0,4.0,9,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-23,3.0,-1.0,1.0,7,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-23,4.0,-1.0,4.0,9,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-25,2.0,-1.0,3.0,4,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-25,2.0,-1.0,3.0,4,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-25,4.0,-1.0,4.0,9,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-25,3.0,-1.0,2.0,7,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-05-26,1.0,-1.0,2.0,1,False,2.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-28,5.0,-1.0,5.0,9,True,5.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-28,5.0,-1.0,4.0,10,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-29,5.0,-1.0,4.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-29,5.0,-1.0,3.0,7,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-05-29,3.0,-1.0,1.0,6,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-29,4.0,-1.0,1.0,8,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-29,4.0,-1.0,4.0,9,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-05-29,5.0,-1.0,2.0,8,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-02,2.0,-1.0,3.0,4,False,2.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-02,2.0,-1.0,3.0,4,False,2.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-02,4.0,-1.0,5.0,8,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-02,4.0,-1.0,4.0,7,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-02,3.0,-1.0,4.0,9,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2014-06-03,1.0,-1.0,2.0,5,True,5.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-04,3.0,-1.0,3.0,5,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-04,4.0,-1.0,4.0,9,True,5.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-04,5.0,-1.0,5.0,9,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-04,5.0,-1.0,5.0,9,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-04,5.0,-1.0,5.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-05,4.0,-1.0,1.0,9,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-05,3.0,-1.0,3.0,10,True,3.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-05,3.0,-1.0,3.0,10,True,3.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-08,4.0,-1.0,1.0,8,True,4.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-09,3.0,-1.0,2.0,6,True,3.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-06-10,4.0,-1.0,3.0,9,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-10,4.0,-1.0,4.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-10,4.0,-1.0,4.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-10,3.0,-1.0,3.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-10,3.0,-1.0,5.0,8,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-12,1.0,-1.0,3.0,1,False,3.0,Premium Economy,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-12,1.0,-1.0,3.0,1,False,3.0,Premium Economy,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-13,5.0,-1.0,4.0,7,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-13,5.0,-1.0,4.0,7,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2014-06-13,4.0,-1.0,4.0,8,True,5.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-16,3.0,-1.0,3.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-16,1.0,-1.0,1.0,1,False,1.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-16,1.0,-1.0,1.0,1,False,1.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-18,3.0,-1.0,3.0,2,True,4.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-18,5.0,-1.0,4.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-18,5.0,-1.0,4.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-06-18,1.0,-1.0,4.0,1,False,3.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-23,3.0,-1.0,3.0,9,True,5.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-23,1.0,-1.0,4.0,6,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-25,4.0,-1.0,4.0,6,True,2.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-25,3.0,-1.0,4.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-25,5.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-25,5.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-25,5.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-25,4.0,-1.0,4.0,8,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-25,5.0,-1.0,3.0,8,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-06-30,4.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-06-30,5.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-01,4.0,-1.0,4.0,8,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-01,4.0,-1.0,4.0,8,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-03,5.0,-1.0,5.0,9,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-06,5.0,-1.0,-1.0,9,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-07-06,1.0,-1.0,1.0,1,False,1.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-06,4.0,-1.0,5.0,9,True,5.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-06,5.0,-1.0,3.0,9,True,3.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-06,4.0,-1.0,3.0,8,True,2.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-13,5.0,-1.0,5.0,9,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-13,3.0,-1.0,4.0,8,True,1.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-07-15,3.0,-1.0,3.0,2,False,2.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-07-15,3.0,-1.0,3.0,2,False,2.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-15,4.0,-1.0,3.0,6,True,1.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-17,3.0,-1.0,1.0,7,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-17,4.0,-1.0,5.0,7,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-25,3.0,-1.0,3.0,9,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-25,3.0,-1.0,3.0,9,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-25,3.0,-1.0,3.0,9,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-25,1.0,-1.0,1.0,5,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2014-07-25,3.0,-1.0,1.0,5,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2014-07-25,3.0,-1.0,1.0,5,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-07-27,3.0,-1.0,3.0,6,True,1.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-27,4.0,-1.0,4.0,6,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-29,1.0,-1.0,1.0,5,True,4.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-29,3.0,-1.0,3.0,6,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-07-29,1.0,-1.0,1.0,1,False,1.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-29,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-07-29,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-07-31,2.0,-1.0,-1.0,5,False,1.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-07-31,2.0,-1.0,-1.0,5,False,1.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-03,3.0,-1.0,3.0,5,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-03,3.0,-1.0,3.0,5,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-03,4.0,-1.0,4.0,8,True,4.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-03,4.0,-1.0,4.0,8,True,4.0,Business Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-03,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-06,4.0,-1.0,5.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-06,4.0,-1.0,5.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-06,4.0,-1.0,4.0,9,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-11,3.0,-1.0,1.0,5,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-11,3.0,-1.0,1.0,5,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-08-11,2.0,-1.0,1.0,1,False,1.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-14,3.0,-1.0,1.0,5,False,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-14,3.0,-1.0,1.0,5,False,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-14,4.0,-1.0,3.0,8,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-15,3.0,-1.0,3.0,9,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-15,4.0,-1.0,1.0,8,True,1.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-18,5.0,-1.0,5.0,10,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-18,4.0,-1.0,3.0,5,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-08-18,4.0,-1.0,4.0,7,True,4.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-18,5.0,-1.0,5.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-08-20,4.0,-1.0,2.0,7,True,1.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,5.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,5.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-08-26,2.0,-1.0,3.0,3,False,1.0,Economy Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-26,5.0,-1.0,1.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-08-28,3.0,-1.0,4.0,8,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-28,5.0,-1.0,4.0,10,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-28,5.0,-1.0,4.0,10,True,4.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-08-28,3.0,-1.0,4.0,6,True,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-08-28,5.0,-1.0,1.0,10,True,3.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-01,4.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-01,4.0,-1.0,5.0,10,True,5.0,First Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-06,5.0,-1.0,3.0,9,True,3.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-06,5.0,-1.0,4.0,10,True,5.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-06,4.0,-1.0,4.0,9,True,4.0,First Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-06,4.0,-1.0,4.0,9,True,4.0,First Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-06,4.0,-1.0,5.0,8,True,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-09-14,2.0,-1.0,4.0,6,True,2.0,Economy Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-09-14,2.0,-1.0,1.0,1,False,2.0,Premium Economy,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-09-14,3.0,-1.0,5.0,8,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-17,5.0,-1.0,5.0,10,True,5.0,First Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-09-17,3.0,-1.0,4.0,7,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-19,3.0,-1.0,3.0,7,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-19,3.0,-1.0,1.0,3,True,1.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-19,3.0,-1.0,1.0,3,True,1.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-09-19,1.0,-1.0,3.0,1,False,2.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-19,3.0,-1.0,2.0,5,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-19,3.0,-1.0,2.0,5,True,2.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-22,2.0,-1.0,5.0,6,True,1.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-22,4.0,-1.0,5.0,9,True,4.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-22,4.0,-1.0,2.0,6,False,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-24,3.0,-1.0,2.0,7,False,4.0,Business Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-09-28,4.0,-1.0,3.0,8,True,3.0,Business Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-09-28,4.0,-1.0,5.0,3,False,1.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-01,4.0,-1.0,1.0,9,True,3.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-01,4.0,-1.0,1.0,9,True,3.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-10-01,2.0,-1.0,4.0,3,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-01,5.0,-1.0,5.0,10,True,5.0,Economy Class,Not informed,5,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-10-05,2.0,-1.0,2.0,7,True,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-08,5.0,-1.0,1.0,4,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-10-08,1.0,-1.0,2.0,4,False,2.0,Business Class,Not informed,2,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2014-10-08,1.0,-1.0,1.0,1,False,1.0,Business Class,Not informed,1,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-12,4.0,-1.0,5.0,9,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-12,4.0,-1.0,5.0,9,True,3.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-12,3.0,-1.0,2.0,8,True,5.0,Economy Class,Not informed,4,False,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2014-10-12,1.0,-1.0,1.0,2,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2014-10-12,3.0,-1.0,3.0,9,True,5.0,First Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-10-12,3.0,-1.0,3.0,1,False,3.0,Economy Class,Not informed,3,False,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2014-10-12,3.0,-1.0,3.0,1,False,3.0,Economy Class,Not informed,3,False,-1.0
