date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,value_for_money,recommended,id,type_of_traveller,route,date_flown,inflight_entertainment,aircraft,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2013-11-27,Ryanair customer review,1.0,Not informed,Economy Class,3.0,1.0,-1.0,1.0,False,139,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-27,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,-1.0,1.0,False,140,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-27,Ryanair customer review,8.0,Not informed,Economy Class,3.0,3.0,-1.0,4.0,True,141,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-28,Ryanair customer review,1.0,Not informed,Economy Class,1.0,3.0,-1.0,1.0,False,142,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-28,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,3.0,-1.0,1.0,False,143,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-29,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,-1.0,4.0,True,144,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-11-29,Ryanair customer review,2.0,Not informed,Economy Class,2.0,1.0,1.0,2.0,False,145,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-02,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,-1.0,5.0,True,146,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-03,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,147,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-04,Ryanair customer review,10.0,Not informed,Economy Class,4.0,2.0,3.0,5.0,True,148,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-04,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,149,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-09,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,3.0,5.0,True,150,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-09,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,151,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-09,Ryanair customer review,2.0,Not informed,Economy Class,4.0,1.0,-1.0,3.0,False,152,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-10,Ryanair customer review,7.0,Not informed,Economy Class,4.0,4.0,3.0,4.0,True,153,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-16,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,154,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-16,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,155,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-17,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,1.0,-1.0,3.0,False,156,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-17,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,2.0,2.0,1.0,False,157,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-20,Ryanair customer review,8.0,Not informed,Economy Class,4.0,4.0,4.0,5.0,True,158,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-23,Ryanair customer review,9.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,159,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-23,Ryanair customer review,6.0,Not informed,Economy Class,1.0,3.0,2.0,4.0,True,160,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-25,Ryanair customer review,4.0,Not informed,Economy Class,4.0,4.0,-1.0,4.0,True,161,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-25,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,162,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-25,Ryanair customer review,4.0,Not informed,Economy Class,4.0,4.0,-1.0,4.0,True,163,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-29,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,-1.0,5.0,True,164,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-29,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,1.0,1.0,2.0,False,165,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2013-12-30,Ryanair customer review,9.0,Not informed,Economy Class,3.0,4.0,2.0,5.0,True,166,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-03,Ryanair customer review,7.0,Not informed,Economy Class,4.0,3.0,-1.0,5.0,True,167,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-08,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,168,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-08,Ryanair customer review,8.0,Not informed,Economy Class,4.0,4.0,-1.0,4.0,True,169,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-10,Ryanair customer review,-1.0,Not informed,Economy Class,-1.0,1.0,-1.0,-1.0,False,170,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-13,Ryanair customer review,9.0,Not informed,Economy Class,4.0,4.0,4.0,4.0,True,171,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-14,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,5.0,False,172,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-14,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,5.0,False,173,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-16,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,174,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-17,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,175,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-20,Ryanair customer review,9.0,Not informed,Economy Class,4.0,4.0,4.0,4.0,True,176,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-21,Ryanair customer review,8.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,177,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-01-21,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,-1.0,5.0,True,178,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-03,Ryanair customer review,4.0,Not informed,Economy Class,3.0,4.0,2.0,2.0,False,179,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-03,Ryanair customer review,8.0,Not informed,Economy Class,3.0,4.0,4.0,5.0,True,180,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-04,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,4.0,-1.0,-1.0,False,181,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-04,Ryanair customer review,6.0,Not informed,Economy Class,2.0,3.0,-1.0,5.0,True,182,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-07,Ryanair customer review,10.0,Not informed,Economy Class,5.0,4.0,4.0,5.0,True,183,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-10,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,184,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-10,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,185,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-11,Ryanair customer review,5.0,Not informed,Economy Class,-1.0,-1.0,-1.0,-1.0,False,186,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-13,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,187,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-15,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,188,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-17,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,189,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-17,Ryanair customer review,8.0,Not informed,Economy Class,3.0,4.0,3.0,3.0,True,190,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-19,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,191,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-20,Ryanair customer review,-1.0,Not informed,Economy Class,-1.0,-1.0,-1.0,-1.0,False,192,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-21,Ryanair customer review,8.0,Not informed,Economy Class,3.0,5.0,3.0,5.0,True,193,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-24,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,194,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-25,Ryanair customer review,8.0,Not informed,Economy Class,3.0,3.0,-1.0,5.0,True,195,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-25,Ryanair customer review,2.0,Not informed,Economy Class,1.0,1.0,2.0,2.0,False,196,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-27,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,197,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-27,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,198,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-02-27,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,1.0,1.0,3.0,False,199,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-03,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,-1.0,5.0,True,200,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-04,Ryanair customer review,-1.0,Not informed,Economy Class,-1.0,-1.0,-1.0,1.0,False,201,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-05,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,202,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-10,Ryanair customer review,9.0,Not informed,Economy Class,4.0,4.0,4.0,5.0,True,203,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-12,Ryanair customer review,8.0,Not informed,Economy Class,3.0,4.0,3.0,4.0,True,204,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-14,Ryanair customer review,6.0,Not informed,Economy Class,2.0,4.0,-1.0,5.0,True,205,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-19,Ryanair customer review,8.0,Not informed,Economy Class,5.0,4.0,1.0,5.0,True,206,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-21,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,2.0,1.0,-1.0,False,207,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-21,Ryanair customer review,10.0,Not informed,Economy Class,3.0,4.0,-1.0,5.0,True,208,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-21,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,1.0,-1.0,1.0,False,209,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-24,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,3.0,4.0,True,210,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-24,Ryanair customer review,8.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,211,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-26,Ryanair customer review,7.0,Not informed,Economy Class,3.0,3.0,-1.0,4.0,True,212,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-26,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,4.0,4.0,True,213,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-27,Ryanair customer review,5.0,Not informed,Economy Class,4.0,3.0,3.0,5.0,True,214,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-28,Ryanair customer review,1.0,Not informed,Economy Class,1.0,-1.0,1.0,1.0,False,215,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-30,Ryanair customer review,1.0,Not informed,Economy Class,3.0,4.0,-1.0,3.0,False,216,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-30,Ryanair customer review,8.0,Not informed,Economy Class,3.0,4.0,-1.0,4.0,True,217,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-31,Ryanair customer review,3.0,Not informed,Economy Class,3.0,3.0,-1.0,2.0,False,218,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-31,Ryanair customer review,8.0,Not informed,Economy Class,2.0,4.0,-1.0,4.0,True,219,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-03-31,Ryanair customer review,8.0,Not informed,Economy Class,3.0,4.0,3.0,5.0,True,220,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-03,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,1.0,1.0,-1.0,False,221,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-06,Ryanair customer review,-1.0,Not informed,Economy Class,2.0,3.0,-1.0,3.0,False,222,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-07,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,3.0,5.0,True,223,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-08,Ryanair customer review,10.0,Not informed,Economy Class,4.0,5.0,4.0,5.0,True,224,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-08,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,225,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-08,Ryanair customer review,7.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,226,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-08,Ryanair customer review,7.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,227,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-10,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,1.0,-1.0,3.0,False,228,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-10,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,1.0,-1.0,3.0,False,229,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-11,Ryanair customer review,10.0,Not informed,Economy Class,4.0,4.0,3.0,5.0,True,230,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-13,Ryanair customer review,10.0,Not informed,Economy Class,3.0,5.0,3.0,5.0,True,231,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-13,Ryanair customer review,10.0,Not informed,Economy Class,3.0,5.0,3.0,5.0,True,232,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-14,Ryanair customer review,5.0,Not informed,Economy Class,2.0,3.0,-1.0,3.0,False,233,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-14,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,5.0,5.0,True,234,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-15,Ryanair customer review,9.0,Not informed,Economy Class,4.0,5.0,3.0,5.0,True,235,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-16,Ryanair customer review,5.0,Not informed,Economy Class,3.0,3.0,3.0,4.0,True,236,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-19,Ryanair customer review,-1.0,Not informed,Economy Class,4.0,1.0,-1.0,1.0,False,237,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-19,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,3.0,3.0,1.0,False,238,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-21,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,-1.0,5.0,True,239,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,10.0,Not informed,Economy Class,5.0,5.0,-1.0,5.0,True,240,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,9.0,Not informed,Economy Class,4.0,4.0,-1.0,4.0,True,241,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,4.0,Not informed,Economy Class,2.0,3.0,2.0,3.0,False,242,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,-1.0,Not informed,Economy Class,3.0,1.0,-1.0,1.0,False,243,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,9.0,Not informed,Economy Class,4.0,4.0,-1.0,4.0,True,244,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-22,Ryanair customer review,-1.0,Not informed,Economy Class,1.0,5.0,-1.0,1.0,False,245,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-23,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,246,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-23,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,247,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2014-04-23,Ryanair customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,False,248,Not informed,Not informed,Not informed,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
