date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2014-10-28,Japan airlines customer review,10.0,Not informed,Business Class,1,True,139,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2014-11-20,Japan airlines customer review,7.0,Not informed,Business Class,1,True,140,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2014-12-01,Japan airlines customer review,1.0,Not informed,Economy Class,1,False,141,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2014-12-29,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,142,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2014-12-31,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,143,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-01-14,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,144,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-01-30,Japan airlines customer review,8.0,Not informed,Business Class,1,True,145,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-02-06,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,146,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-02-18,Japan airlines customer review,8.0,Not informed,Business Class,1,True,147,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-03-28,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,148,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-01,Japan airlines customer review,2.0,Not informed,Economy Class,1,False,149,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-04,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,150,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-06,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,151,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-08,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,152,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-12,Japan airlines customer review,Not informed,Not informed,Economy Class,1,False,153,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-16,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,154,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-16,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,155,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-19,Japan airlines customer review,2.0,Not informed,Economy Class,1,False,156,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-20,Japan airlines customer review,5.0,Not informed,Economy Class,1,False,157,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-23,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,158,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-04-24,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,159,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-05-12,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,160,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-05-20,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,161,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-05-29,Japan airlines customer review,5.0,Not informed,Business Class,1,False,162,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-06-01,Japan airlines customer review,5.0,Not informed,Economy Class,1,True,163,1.0,1.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Japan Airlines,Japan,False
2015-06-15,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,164,1.0,1.0,1.0,1.0,B767,Family Leisure,NRT to MNL,June 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-06-16,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,165,1.0,1.0,1.0,1.0,Not informed,Family Leisure,MNL to NRT,June 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-06-19,Japan airlines customer review,7.0,Not informed,Economy Class,1,True,166,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Bangkok to Osaka via Tokyo,June 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-07-03,Japan airlines customer review,10.0,Not informed,Business Class,1,True,167,1.0,1.0,1.0,1.0,Boeing 767-300,Solo Leisure,OKA to SIN via HND,July 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-07-20,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,168,1.0,1.0,1.0,1.0,"Boeing 777-300ER, Boeing 767",Solo Leisure,New York to Shanghai Pudong via Tokyo Narita,July 2015,1.0,1.0,Japan Airlines,Japan,False
2015-07-22,Japan airlines customer review,4.0,Not informed,Economy Class,1,False,169,1.0,1.0,1.0,1.0,Boeing 777-300,Family Leisure,SFO to HND,July 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-07-25,Japan airlines customer review,5.0,Not informed,Economy Class,1,False,170,1.0,1.0,1.0,1.0,Dreamliner,Couple Leisure,Boston Logan to Tokyo Narita,July 2015,1.0,1.0,Japan Airlines,Japan,False
2015-08-03,Japan airlines customer review,9.0,Not informed,Economy Class,1,True,171,1.0,1.0,1.0,1.0,Boeing 767-300ER,Business,KUL to NRT,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-08-05,Japan airlines customer review,10.0,Not informed,Economy Class,1,True,172,1.0,1.0,1.0,1.0,Boeing 787,Family Leisure,BKK to NRT,July 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-08-07,Japan airlines customer review,8.0,Not informed,Economy Class,1,True,173,1.0,1.0,1.0,1.0,Boeing 777-200,Family Leisure,Sydney to Osaka (ITM) via Narita,June 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-08-08,Japan airlines customer review,6.0,Not informed,Economy Class,1,True,174,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Tokyo to Sydney,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-08-24,Japan airlines customer review,9.0,Not informed,Business Class,1,True,175,1.0,1.0,1.0,1.0,Boeing 777-300,Solo Leisure,LAX to NRT,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-08-28,Japan airlines customer review,9.0,Not informed,Business Class,1,True,176,1.0,1.0,1.0,1.0,Boeing 787,Couple Leisure,San Diego to Manila via Tokyo,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-09-04,Best economy class flight i have had,10.0,Not informed,Economy Class,1,True,177,1.0,1.0,1.0,1.0,Boeing 787-800,Couple Leisure,CDG to NRT,August 2015,1.0,1.0,Japan Airlines,Japan,False
2015-09-11,Flight attendants made it a lot easier for us,10.0,Not informed,Economy Class,1,True,178,1.0,1.0,1.0,1.0,Not informed,Family Leisure,New York to Manila via NRT,September 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-09-22,Standard for economy is really good,10.0,Not informed,Economy Class,1,True,179,1.0,1.0,1.0,1.0,Boeing 787,Solo Leisure,Helsinki to Tokyo,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-10-02,Cabin crew were courteous and efficient,9.0,Not informed,Economy Class,1,True,180,1.0,1.0,1.0,1.0,Boeing 737 / Boeing 777,Solo Leisure,TPE to JFK via NRT,September 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-10-14,I failed to sleep,6.0,Not informed,Premium Economy,1,True,181,1.0,1.0,1.0,1.0,Boeing 777-300ER,Solo Leisure,LAX to KHH via NRT,November 2014,1.0,Not informed,Japan Airlines,Japan,False
2015-10-24,Does not get any better,10.0,Not informed,Economy Class,1,True,182,1.0,1.0,1.0,1.0,Boeing 787 / 777-300,Solo Leisure,BKK to LAX via KIX / NRT,October 2015,1.0,1.0,Japan Airlines,Japan,False
2015-10-27,The cabin was so hot,1.0,Not informed,Economy Class,1,False,183,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Tokyo to Sydney,October 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-10-29,I was very pleased,10.0,Not informed,Economy Class,1,True,184,1.0,1.0,1.0,1.0,Boeing 767-300ER,Solo Leisure,Singapore to Tokyo,October 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-10-30,Ife very limited,6.0,Not informed,Business Class,1,True,185,1.0,1.0,1.0,1.0,Boeing 777-200,Business,HND to SIN,October 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-11-15,Business class seat excellent,8.0,Not informed,Business Class,1,True,186,1.0,1.0,1.0,1.0,Boeing 777,Business,SFO to HKG via HND,November 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-11-16,Had a lot of space,10.0,Not informed,Economy Class,1,True,187,1.0,1.0,1.0,1.0,Boeing 777-300ER,Solo Leisure,HND to LHR,November 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-11-23,Comfortable seat and headrest,9.0,Not informed,Economy Class,1,True,188,1.0,1.0,1.0,1.0,Boeing 787-800,Solo Leisure,GMP to HND,November 2015,1.0,1.0,Japan Airlines,Japan,False
2015-11-24,Expected more from jal,6.0,Not informed,Economy Class,1,False,189,1.0,1.0,1.0,1.0,Boeing 777-300,Business,Tokyo to Chicago,November 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-12-05,Best economy class experiences,9.0,Not informed,Economy Class,1,True,190,1.0,1.0,1.0,1.0,Boeing 787,Business,CDG to NRT,December 2015,1.0,1.0,Japan Airlines,Japan,False
2015-12-23,A first class experience,10.0,Not informed,Business Class,1,True,191,1.0,1.0,1.0,1.0,Boeing 787,Solo Leisure,JFK to HAN via NRT,December 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-12-24,Seat really comfortable,10.0,Not informed,Economy Class,1,True,192,1.0,1.0,1.0,1.0,Boeing 777-300ER,Solo Leisure,LHR to HND,December 2015,1.0,Not informed,Japan Airlines,Japan,False
2015-12-29,Excellent flight and service,10.0,Not informed,Economy Class,1,True,193,1.0,1.0,1.0,1.0,Not informed,Family Leisure,YVR to MNL via NRT,December 2015,1.0,Not informed,Japan Airlines,Japan,False
2016-01-10,An enjoyable flight,10.0,Not informed,Economy Class,1,True,194,1.0,1.0,1.0,Not informed,Not informed,Solo Leisure,HND to OIT,November 2015,1.0,Not informed,Japan Airlines,Japan,False
2016-01-15,Not a very pleasant flight,4.0,Not informed,Economy Class,1,False,195,1.0,1.0,Not informed,Not informed,Not informed,Couple Leisure,ITM to OIT,August 2015,1.0,Not informed,Japan Airlines,Japan,False
2016-01-18,Would recommend them,10.0,Not informed,Economy Class,1,True,196,1.0,1.0,1.0,1.0,Boeing 777-300,Solo Leisure,NRT to ORD,January 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-01-24,Seats not comfortable,7.0,Not informed,Economy Class,1,True,197,1.0,1.0,1.0,1.0,Boeing 777-200,Business,HND to BKK,January 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-01-29,Enjoyed all aspects of this flight,9.0,Not informed,Business Class,1,True,198,1.0,1.0,1.0,1.0,Boeing 787,Solo Leisure,Boston to Tokyo,January 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-01-31,Best value business class,10.0,Not informed,Business Class,1,True,199,1.0,1.0,1.0,1.0,Boeing 777-300ER,Couple Leisure,SYD to CDG via NRT,January 2016,1.0,1.0,Japan Airlines,Japan,False
2016-02-11,Amazing service,10.0,Not informed,Economy Class,1,True,200,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,BKK to HND,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-02-12,Very decent legspace,10.0,Not informed,Economy Class,1,True,201,1.0,1.0,1.0,1.0,Boeing 777-300ER,Family Leisure,NRT to SYD,February 2016,1.0,1.0,Japan Airlines,Japan,False
2016-02-13,Uneventful flight,9.0,Not informed,Economy Class,1,True,202,1.0,1.0,1.0,1.0,Boeing 777,Couple Leisure,HNL to NRT,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-02-18,Would fly with them again,9.0,Not informed,Economy Class,1,True,203,1.0,1.0,1.0,1.0,Boeing 787 / 767 / 777,Family Leisure,JFK to KUL via NRT,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-02-18,Expecting something much better,6.0,Not informed,Economy Class,1,True,204,1.0,1.0,1.0,1.0,Boeing 777-200,Business,BKK to HND,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-02-28,Used ana instead on the return,5.0,Not informed,Economy Class,1,False,205,1.0,1.0,1.0,1.0,Boeing 777,Family Leisure,HND to ITM,February 2016,1.0,1.0,Japan Airlines,Japan,False
2016-03-03,Aircraft is clean,10.0,Not informed,Economy Class,1,True,206,1.0,1.0,1.0,1.0,Boeing 767-300,Business,MNL to NRT,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-03-09,Fa's were excellent,10.0,Not informed,Business Class,1,True,207,1.0,1.0,1.0,Not informed,Not informed,Solo Leisure,NRT to YVR,December 2015,1.0,Not informed,Japan Airlines,Japan,False
2016-03-13,Would gladly fly jal again,8.0,Not informed,Business Class,1,True,208,1.0,1.0,1.0,1.0,Boeing 777,Business,SFO to HND,February 2016,1.0,Not informed,Japan Airlines,Japan,False
2016-03-14,Good airline to travel,9.0,Not informed,Economy Class,1,True,209,1.0,1.0,1.0,1.0,Boeing 787,Family Leisure,YVR to NRT,December 2015,1.0,Not informed,Japan Airlines,Japan,False
2016-03-15,First and last time,6.0,Not informed,Business Class,1,False,210,1.0,1.0,1.0,1.0,Boeing 787-800,Couple Leisure,BKK to CTS via NRT,March 2016,1.0,1.0,Japan Airlines,Japan,False
2016-03-18,Seat was very comfortable,8.0,Not informed,Business Class,1,True,211,1.0,1.0,1.0,1.0,Boeing 787,Business,NRT to HEL,February 2016,1.0,Not informed,Japan Airlines,Japan,False
