date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,value_for_money,recommended,id,type_of_traveller,route,date_flown,aircraft,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2014-01-20,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,134,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-20,Turkish airlines customer review,10.0,Not informed,Economy Class,1.0,1.0,1.0,Not informed,1.0,True,135,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-20,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,136,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-20,Turkish airlines customer review,6.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,137,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-22,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,138,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-22,Turkish airlines customer review,5.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,139,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-22,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,140,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-23,Turkish airlines customer review,3.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,141,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-25,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,142,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-28,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,143,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-28,Turkish airlines customer review,9.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,144,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-30,Turkish airlines customer review,5.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,145,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-01-30,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,146,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-03,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,147,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-03,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,148,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-03,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,149,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-09,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,150,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-10,Turkish airlines customer review,10.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,151,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-10,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,152,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-12,Turkish airlines customer review,1.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,153,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-13,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,154,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-14,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,155,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-17,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,156,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-20,Turkish airlines customer review,5.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,157,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-21,Turkish airlines customer review,8.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,158,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-21,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,159,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-25,Turkish airlines customer review,3.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,160,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-25,Turkish airlines customer review,3.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,161,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-26,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,162,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-27,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,163,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-28,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,164,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-02-28,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,165,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-03,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,166,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-03,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,167,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-03,Turkish airlines customer review,10.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,168,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-04,Turkish airlines customer review,8.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,169,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-07,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,170,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-07,Turkish airlines customer review,5.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,171,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-10,Turkish airlines customer review,1.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,172,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-11,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,173,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-11,Turkish airlines customer review,8.0,Not informed,Premium Economy,1.0,1.0,1.0,1.0,1.0,True,174,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-11,Turkish airlines customer review,8.0,Not informed,Premium Economy,1.0,1.0,1.0,1.0,1.0,True,175,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-14,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,176,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-17,Turkish airlines customer review,10.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,177,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-17,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,178,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-21,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,179,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-24,Turkish airlines customer review,1.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,180,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-25,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,181,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-25,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,182,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-27,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,183,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-27,Turkish airlines customer review,10.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,184,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-28,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,185,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-03-30,Turkish airlines customer review,9.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,186,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-01,Turkish airlines customer review,6.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,187,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-01,Turkish airlines customer review,3.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,188,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-01,Turkish airlines customer review,6.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,189,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-02,Turkish airlines customer review,9.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,190,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-03,Turkish airlines customer review,2.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,191,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-03,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,192,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-06,Turkish airlines customer review,10.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,193,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-06,Turkish airlines customer review,10.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,194,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-06,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,195,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-08,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,196,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-10,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,197,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-10,Turkish airlines customer review,6.0,Not informed,Premium Economy,1.0,1.0,1.0,1.0,1.0,True,198,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-13,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,199,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-13,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,200,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-13,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,201,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-13,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,202,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-15,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,203,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-15,Turkish airlines customer review,2.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,204,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-16,Turkish airlines customer review,3.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,False,205,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-19,Turkish airlines customer review,10.0,Not informed,Business Class,1.0,1.0,1.0,1.0,1.0,True,206,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-19,Turkish airlines customer review,8.0,Not informed,Economy Class,1.0,1.0,1.0,Not informed,1.0,True,207,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-21,Turkish airlines customer review,7.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,208,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-23,Turkish airlines customer review,5.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,True,209,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
2014-04-24,Turkish airlines customer review,1.0,Not informed,Economy Class,1.0,1.0,1.0,1.0,1.0,False,210,Not informed,Not informed,Not informed,Not informed,Not informed,Not informed,Turkish Airlines,Turkey,False
