date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2013-04-03,Aeroflot russian airlines customer review,9.0,Not informed,Business Class,5.0,True,131,5.0,4.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-04-04,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,5.0,True,132,4.0,5.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-04-14,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,True,133,3.0,3.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-04-17,Aeroflot russian airlines customer review,3.0,Not informed,Economy Class,3.0,False,134,3.0,2.0,1.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-05-04,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,4.0,True,135,4.0,5.0,5.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-06-02,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,136,5.0,4.0,5.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-06-03,Aeroflot russian airlines customer review,-1.0,Not informed,Economy Class,1.0,False,137,3.0,2.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-06-04,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,5.0,True,138,5.0,5.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-06-12,Aeroflot russian airlines customer review,10.0,Not informed,Business Class,4.0,True,139,5.0,5.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-06-25,Aeroflot russian airlines customer review,3.0,Not informed,Economy Class,4.0,False,140,4.0,5.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-03,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,141,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-14,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,142,4.0,4.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-29,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,143,5.0,5.0,3.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-29,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,144,4.0,4.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-29,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,4.0,True,145,4.0,4.0,4.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-07-31,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,146,4.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-08-05,Aeroflot russian airlines customer review,10.0,Not informed,Business Class,4.0,True,147,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-08-08,Aeroflot russian airlines customer review,5.0,Not informed,Business Class,2.0,True,148,3.0,3.0,4.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-08-27,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,149,4.0,4.0,5.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-01,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,5.0,True,150,4.0,4.0,4.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-03,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,151,4.0,4.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-11,Aeroflot russian airlines customer review,-1.0,Not informed,Economy Class,1.0,False,152,1.0,3.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-15,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,153,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-19,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,154,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-22,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,5.0,True,155,5.0,5.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-09-25,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,156,1.0,3.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-02,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,157,4.0,4.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-03,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,False,158,4.0,1.0,2.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-07,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,159,4.0,4.0,3.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-09,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,False,160,3.0,4.0,5.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-15,Aeroflot russian airlines customer review,4.0,Not informed,Economy Class,3.0,False,161,2.0,3.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-15,Aeroflot russian airlines customer review,4.0,Not informed,Economy Class,3.0,False,162,2.0,3.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-10-23,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,2.0,False,163,3.0,3.0,5.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-11-06,Aeroflot russian airlines customer review,-1.0,Not informed,Economy Class,1.0,False,164,1.0,2.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-11-06,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,5.0,True,165,3.0,3.0,2.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-11-18,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,3.0,False,166,3.0,3.0,3.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-12-02,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,4.0,True,167,4.0,4.0,4.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-12-11,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,168,4.0,5.0,2.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2013-12-29,Aeroflot russian airlines customer review,1.0,Not informed,Economy Class,2.0,False,169,3.0,3.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-02,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,170,4.0,4.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-13,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,3.0,True,171,2.0,4.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-16,Aeroflot russian airlines customer review,1.0,Not informed,Economy Class,2.0,False,172,3.0,1.0,3.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-20,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,173,2.0,3.0,3.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-20,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,5.0,True,174,4.0,5.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-20,Aeroflot russian airlines customer review,8.0,Not informed,Business Class,5.0,True,175,4.0,5.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-01-25,Aeroflot russian airlines customer review,8.0,Not informed,Premium Economy,5.0,True,176,4.0,4.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-02-25,Aeroflot russian airlines customer review,4.0,Not informed,Economy Class,3.0,True,177,4.0,3.0,4.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-02-26,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,178,3.0,5.0,5.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-03-10,Aeroflot russian airlines customer review,9.0,Not informed,Business Class,5.0,True,179,4.0,5.0,4.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-03-12,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,180,5.0,4.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-03-17,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,False,181,2.0,3.0,2.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-03-18,Aeroflot russian airlines customer review,9.0,Not informed,Business Class,4.0,True,182,4.0,4.0,4.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-04-08,Aeroflot russian airlines customer review,-1.0,Not informed,Economy Class,4.0,False,183,1.0,-1.0,-1.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-04-19,Aeroflot russian airlines customer review,1.0,Not informed,Economy Class,1.0,False,184,3.0,2.0,2.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-05-15,Aeroflot russian airlines customer review,6.0,Not informed,Economy Class,4.0,True,185,4.0,3.0,2.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-05-26,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,5.0,True,186,3.0,3.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-01,Aeroflot russian airlines customer review,2.0,Not informed,Economy Class,3.0,False,187,3.0,1.0,2.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-01,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,3.0,True,188,3.0,4.0,2.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-01,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,True,189,2.0,1.0,1.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-04,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,190,5.0,4.0,4.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-04,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,191,3.0,5.0,3.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-09,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,192,5.0,4.0,4.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-13,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,5.0,True,193,4.0,4.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-16,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,194,4.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-06-20,Aeroflot russian airlines customer review,9.0,Not informed,Business Class,4.0,True,195,5.0,5.0,4.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-07-06,Aeroflot russian airlines customer review,6.0,Not informed,Economy Class,3.0,True,196,4.0,2.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-07-06,Aeroflot russian airlines customer review,5.0,Not informed,Economy Class,4.0,True,197,2.0,4.0,1.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-07-06,Aeroflot russian airlines customer review,6.0,Not informed,Economy Class,3.0,True,198,4.0,2.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-07-11,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,4.0,True,199,3.0,2.0,4.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-07-13,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,200,4.0,5.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-08-17,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,201,5.0,5.0,4.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-09-06,Aeroflot russian airlines customer review,-1.0,Not informed,Economy Class,-1.0,False,202,-1.0,3.0,3.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-09-14,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,203,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-09-14,Aeroflot russian airlines customer review,9.0,Not informed,Business Class,4.0,True,204,4.0,4.0,5.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-09-22,Aeroflot russian airlines customer review,2.0,Not informed,Economy Class,2.0,False,205,4.0,1.0,1.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-10-08,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,206,4.0,4.0,3.0,1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-10-28,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,207,4.0,5.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-10-28,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,208,4.0,5.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-10-28,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,209,4.0,5.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-12-01,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,210,4.0,4.0,-1.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-12-10,Aeroflot russian airlines customer review,5.0,Not informed,Business Class,2.0,False,211,4.0,3.0,3.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-12-22,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,212,3.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2014-12-22,Aeroflot russian airlines customer review,10.0,Not informed,Economy Class,5.0,True,213,3.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-11,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,214,4.0,5.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-11,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,215,5.0,4.0,4.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-11,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,4.0,True,216,4.0,4.0,4.0,-1.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-14,Aeroflot russian airlines customer review,6.0,Not informed,Economy Class,4.0,True,217,4.0,3.0,2.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-19,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,5.0,True,218,5.0,5.0,5.0,5.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-19,Aeroflot russian airlines customer review,1.0,Not informed,Economy Class,2.0,False,219,1.0,1.0,3.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-01-21,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,220,4.0,5.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-02-18,Aeroflot russian airlines customer review,3.0,Not informed,Economy Class,3.0,False,221,2.0,1.0,1.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-02-18,Aeroflot russian airlines customer review,9.0,Not informed,Economy Class,5.0,True,222,4.0,5.0,5.0,3.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-02-18,Aeroflot russian airlines customer review,7.0,Not informed,Economy Class,5.0,True,223,3.0,3.0,1.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-02-18,Aeroflot russian airlines customer review,8.0,Not informed,Economy Class,5.0,True,224,4.0,4.0,5.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-03-04,Aeroflot russian airlines customer review,6.0,Not informed,Economy Class,5.0,True,225,4.0,3.0,3.0,4.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
2015-03-09,Aeroflot russian airlines customer review,2.0,Not informed,Economy Class,2.0,False,226,2.0,1.0,2.0,2.0,Not informed,Not informed,Not informed,Not informed,-1.0,-1.0,Aeroflot,Russia,False
