date,header,rating,content,Seat Type,Value For Money,Recommended,id,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2012-01-09,Japan Airlines customer review,6,SYD-NRT-SFO return Dec 2011/Jan 2012. Premium Economy seat was not as good as I thought. The leg room was fine as I am not tall person but the seat recline was just as bad as economy. The lounge service was a bonus. The food was the same as economy and was ok. Movie selections pretty much the same as other airlines. FA's were professional polite and pleasant.,Premium Economy,1,yes,58,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-01-19,Japan Airlines customer review,10,SYD-TYO-SYD. Excellent service from cabin comfort and cleanliness to food (variety and quantity) to attentive and professional cabin crew. Experienced the First Class lounge at Narita for the first time and was impressed. Good selection of food and drinks and very comfortable. Have already booked our next journey with JAL in April.,Business Class,1,yes,59,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-01-30,Japan Airlines customer review,9,Sydney to New York via Tokyo in premium on all flights. The seat was very good and recline is decent with enough legroom. Service was excellent on the USA legs yet the Sydney routes not as good. Extra services like lounge access priority boarding and priority baggage handling make PE on JAL an excellent choice!,Premium Economy,1,yes,60,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-02-28,Japan Airlines customer review,8,ORD-NRT route Executive class. Cleanliness and high quality service can be expected. Would love to see JAL compete more with entertainment: entertainment network choices are not as high as a US based airline. Food: Though quality is quite good the Western menu is pretty much steak and 1 other seafood choice. The eat any time menu seems to be the same as well over the last few years. Cabin comfort: The HVAC of aircraft is usually very warm to the point that it becomes uncomfortable for some Westerners. Other Asian airlines are becoming super competitive and I think JAL can do better.,Business Class,1,yes,61,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-02-29,Japan Airlines customer review,6,Nagoya to Narita to connect with an international flight in J Class. Airport experience consistent efficient check-in and security and very disappointing lounges. No food on offer for this early morning departure. Boarding well organised and friendly crew. Sadly again nothing but a cold drink on offer on this 55 minute flight. Have travelled JAL a few times in Executive Class and it seems you never get anything but a cold drink in a paper cup. Connection worked well though. Sadly the lounge in Tokyo was so busy I did not get to eat there either.,Business Class,1,yes,62,1,1,1,N/A,,,,,,,Japan Airlines,Japan
2012-03-12,Japan Airlines customer review,6,B777-300ER skysleeper solo (CDG-NRT) 3A. Seat is not full flat and is uncomfortable and old. It is possible to fully extend your legs although your heel is in the air because of short seat. Inflight entertainment is good and enough to enjoy in Japanese English and Chinese. The 10 inch monitor is very small and old-fashioned. I chose Japanese cuisine and seasonal appetizers were very cold (almost frozen). A la carte menu was very good.,First Class,1,yes,63,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-04-12,Japan Airlines customer review,9,I had two flights - one from Beijing to Tokyo and a connecting flight from Tokyo to San Francisco. Both were excellent. Flight attendants were polite helpful and made sure blankets and pillows were available. FA's responded quickly when I needed water for medication. Meal service was excellent with good food on both flights and real silverware. Seats were more comfortable than you usually find in economy. Overall I was very pleased and will definitely fly them again.,Economy Class,1,yes,64,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-04-25,Japan Airlines customer review,2,Still at Tokyo NRT Admirals club waiting for connecting AA flight to Dallas. First leg New Delhi to Tokyo. In New Delhi after priority boarding was over everyone else was waiting when suddenly a Japanese official turned up and started moving a few people from the back of line and few late comers towards the priority entrance. He kept shouting – with no one understanding and shrugged others off. Awful inflight service it seems as if staff are forced to serve passengers they want to get it done as soon as possible and don't respond to calls. I saw calls from multiple passengers left unanswered. Most of the food was ok. Twice they provided empty cup for tea/coffee as part of meal tray but my cup went empty both times. On the other hand admiral club facility at NRT proved to be a great experience. Much better than those in Chicago. After today's experience I would not travel JAL unless I am forced to.,Economy Class,1,no,65,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-05-20,Japan Airlines customer review,3,Vancouver-Tokyo-Bangkok. The service was outstanding the food the same. The seats on these flights are outdated and have not been upgraded in years. Other airlines for the same price or lower provide better seats. It is a long trip and for the cost of a business class ticket better seats are expected and should be provided.,Business Class,1,no,66,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-05-27,Japan Airlines customer review,9,777 SYD-NRT and 787 HND-PEK. Food was good but not fabulous on both legs IFE was good but other carriers have a much broader selection. Where JAL truly stands out is customer service. From the moment the boarding pass is scanned at the gate to the exit onto the jetway one gets the impression that these employees care about superior service. How refreshing after the take-it-or-leave-it attitude on most US- based carriers! 787 was a nice experience with the oversized windows which darken at the touch of a button and the ride is slightly quieter than other aircraft's but cannot see that the individual passenger experience is greatly improved. My only criticism of JAL is that the cabin is kept a little warmer than I would like as others have commented - still it wasn't bad enough to deter me from flying them again.,Business Class,1,yes,67,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-06-17,Japan Airlines customer review,8,I went on a domestic flight from OKA-HND. The flight was very comfortable. Since I was tourist in Japan I requested the air hostess to teach my daughter Japanese paper folding 'Origami' and she squatted down for 40 minutes and taught my daughter with a smile and in the end presented her with an ice-cream. The service was great for a domestic flight.,Economy Class,1,yes,68,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-06-17,Japan Airlines customer review,9,We experienced the cancellation of our flight Narita/DME. Sincere thanks exceptional service and support we received in the business lounge. The cancellation was annoying but unavoidable. Assistance and courteous support meant no hardship resulted and we arrived at our destination with gratitude.,Business Class,1,yes,69,1,1,1,1,,,,,,,Japan Airlines,Japan
2012-06-18,Japan Airlines customer review,9,Initial leg HNL to TOK B767. As a Sapphire Member in one world alliance the check in process at HNL was very smooth orderly and efficient. The Sakura Lounge was average but allowed for a good working environment. Boarding was also no issue. Flight attendants were very pleasant spoke fluent English and were available through out the flight. Numerous refreshments offered including soup tea water and coffee. Meal service was very good. Hot ample and tasty. AVOD system offered many options and the screen size acceptable. Aircraft was an older 767 but in good shape and comfortable. Second Leg TOK to PVG. Able to use the Sakura lounge in TOK. Very comfortable good food service as well as call brand refreshments. Boarding was again efficient and smooth. Food service quick and ample good tasting portions. Flight attendants were very nice and always available. Did not use the AVOD as a nap was certainly needed. Overall a fine experience and would certainly recommend the carrier except that they do not credit your account with 100% miles unless one is paying full coach or better fare. That's a drawback.,Economy Class,1,yes,70,1,1,1,1,,,,,,,Japan Airlines,Japan
