date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2014-02-24,Lufthansa customer review,9,Early-morning feeder flights from to Frankfurt and back outbound on a brand new A320 return on an older plane with newish cabin. The core product is rather basic both in terms of comfort and services but the planes were spotless the crews extremely professional and the slimline seats at least provide decent legroom. LH still serves nice breakfast and drinks even on these short hops and there is really nothing major to complain about. One thing to improve is seat assignment in economy which tends to get really messy at times.,Economy Class,4,5,5,1,5,yes,61,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-25,Lufthansa customer review,9,EWR-MUC 19/02/2013 LH413. My travel experience was great. From check-in to lounge and boarding it was very smooth and easy. The flight itself was relaxing food and drink was excellent and the staff very friendly. In the end we were even 30 minutes ahead of schedule. I wish flying would always be like this experience.,Business Class,4,5,5,5,4,yes,62,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-25,Lufthansa customer review,7,LH 428 on Feb 16 2014 from MUC to CLT. Flew First Class - very attentive friendly service. Insufficient movie selection in comparison to other airlines. Entertainment system often malfunctioning so in this case no service call or reading light activation possible.,First Class,5,5,5,1,2,yes,63,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-25,Lufthansa customer review,7,LH 428 on Feb 16 2014 from MUC to CLT. Flew First Class - very attentive friendly service. Insufficient movie selection in comparison to other airlines. Entertainment system often malfunctioning so in this case no service call or reading light activation possible.,First Class,5,5,5,1,2,yes,64,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-25,Lufthansa customer review,6,Disappointed with the recent Buenos Aires to Frankfurt flight. Several crew members seemed rude and unmotivated when an elderly lady boarded with a light and small suitcase the flight attendant refused to help her stow it away. Other occasions the crew were not helpful: to a family travelling with small children removing food plates instead they walked over it and complained about it. Other than that service was been ok flight attendants served passengers with water and juice several times during the night in addition to the self-service bar area with small snacks and beverages. Dinner was ok breakfast was very disappointing. Unfortunately there are not many alternatives on this route. However on the outbound journey the crew both on ground and on board were much nicer and all flights were on time.,Economy Class,3,2,3,4,3,no,65,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-26,Lufthansa customer review,10,LH456 FRA-LAX 21 Feb 14. Great trip with LH new aircraft nice and enjoyable/humoristic crew. Nothing to say on the service although the seats do need an upgrade it does not contribute to the full experience as the entire flight overall is good. The entertainment system (AVOD) is easy to use although late responding but with a good selection of films music and travel information. Overall a very nice experience and flight.,Economy Class,4,5,5,5,5,yes,66,,,,,,,Deutsche Lufthansa AG,Germany
2014-02-28,Lufthansa customer review,9,Flight from Frankfurt to Singapore. Great value for money. Food was delicious. Inflight entertainment could be improved for instance a more modern and larger movie selection as on other competing airlines. Considering that the flight was 180 Euros cheaper than Singapore Airlines I was very satisfied.,Economy Class,5,5,5,4,5,yes,67,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-03,Lufthansa customer review,7,LH457 LAX-FRA 26/2/2014. Service OK seats in new 747/8 are very bad with not enough space! Food was good beverage service not satisfying!,Economy Class,1,3,2,1,4,no,68,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-03,Lufthansa customer review,3,"Flights LH720 and LH721 from FRA to PEK and back. Everything written regarding the Lufthansa business class seats is absolutely true. Outbound flight on new 747-8 with new business class seats which are flat beds. Unfortunately if you are satt near the window in flat bad position it is almost impossible to get out of the ""bed"" without disturbing your co-passenger. On top your feet are very squeezed in the tiny hole at the bottom of the bed. Food choice OK as well as beverages. IFE system I would rate as average. Flight on time. Inbound flight - nightmare instead of 747-8 it was old 747-4. As I checked in online nobody at the counter mentioned that the plane was changed and consequently my seat. Departure late for more than an hour. Old business class seats which are a disaster if you have the idea to sleep during the flight (not flat bed and very uncomfortable). Entertainment system was not working for more than two hours of the flight as needed to be reset. Food on the same level as outbound flight. No soap in the toilette. At the end arrived on time to catch my connecting flight. Overall will use them only if I have to otherwise for the same or lower cost other ME airlines and even the airlines from the Lufthansa group are offering much more for the same buck.",Business Class,2,4,3,2,2,no,69,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-03,Lufthansa customer review,7,LH457 LAX-FRA 26/2/2014. Service OK seats in new 747/8 are very bad with not enough space! Food was good beverage service not satisfying!,Economy Class,1,3,2,1,4,no,70,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-03,Lufthansa customer review,3,"Flights LH720 and LH721 from FRA to PEK and back. Everything written regarding the Lufthansa business class seats is absolutely true. Outbound flight on new 747-8 with new business class seats which are flat beds. Unfortunately if you are satt near the window in flat bad position it is almost impossible to get out of the ""bed"" without disturbing your co-passenger. On top your feet are very squeezed in the tiny hole at the bottom of the bed. Food choice OK as well as beverages. IFE system I would rate as average. Flight on time. Inbound flight - nightmare instead of 747-8 it was old 747-4. As I checked in online nobody at the counter mentioned that the plane was changed and consequently my seat. Departure late for more than an hour. Old business class seats which are a disaster if you have the idea to sleep during the flight (not flat bed and very uncomfortable). Entertainment system was not working for more than two hours of the flight as needed to be reset. Food on the same level as outbound flight. No soap in the toilette. At the end arrived on time to catch my connecting flight. Overall will use them only if I have to otherwise for the same or lower cost other ME airlines and even the airlines from the Lufthansa group are offering much more for the same buck.",Business Class,2,4,3,2,2,no,71,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-04,Lufthansa customer review,7,LH 419 departure on Feb 27 2014. I flew with Lufthansa's new 747-8i. Nice clean and very new plane. I was seated in the main cabin in row 16 (first row in coach class). For an overnight flight it is recommendable to aim for a exit row seat since you cannot stretch your legs and the arm rests are firm. The meals and beverages/drinks provided were all very good and did meet my expectations. Getting on and off the plane was fast and efficient. All in all still a satisfactory experience.,Economy Class,3,4,4,4,4,yes,72,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-04,Lufthansa customer review,10,"LHR-MUN-PEK-FRA-LCY. My 5th London - Beijing flights with Lufthansa within 2 years and I have to say the quality is stable and consistent as well as good value for money. For both the outbound and inbound paths the flights are on time if not slightly early during the long haul flight several water runs during the night and the staff are the biggest assets providing the friendly efficient and professional services. During the flight between PEK and FRA the new Boeing 747-800 was used it offered the personal power socket and free WIFI onboard which is extremely good value. The only slight drawback is that you can not select seats on the exit rows online and airport check in as they are ""occupied"" however when on board you realised that half of them are empty.",Economy Class,4,5,4,4,5,yes,73,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-04,Lufthansa customer review,7,LH 419 departure on Feb 27 2014. I flew with Lufthansa's new 747-8i. Nice clean and very new plane. I was seated in the main cabin in row 16 (first row in coach class). For an overnight flight it is recommendable to aim for a exit row seat since you cannot stretch your legs and the arm rests are firm. The meals and beverages/drinks provided were all very good and did meet my expectations. Getting on and off the plane was fast and efficient. All in all still a satisfactory experience.,Economy Class,3,4,4,4,4,yes,74,,,,,,,Deutsche Lufthansa AG,Germany
2014-03-04,Lufthansa customer review,10,"LHR-MUN-PEK-FRA-LCY. My 5th London - Beijing flights with Lufthansa within 2 years and I have to say the quality is stable and consistent as well as good value for money. For both the outbound and inbound paths the flights are on time if not slightly early during the long haul flight several water runs during the night and the staff are the biggest assets providing the friendly efficient and professional services. During the flight between PEK and FRA the new Boeing 747-800 was used it offered the personal power socket and free WIFI onboard which is extremely good value. The only slight drawback is that you can not select seats on the exit rows online and airport check in as they are ""occupied"" however when on board you realised that half of them are empty.",Economy Class,4,5,4,4,5,yes,75,,,,,,,Deutsche Lufthansa AG,Germany
