date,header,rating,content,Seat Type,Value For Money,Recommended,id,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2011-10-31,Aeroflot Russian Airlines customer review,8,JFK-SVO-CDG and SVO-JFK. A330 New York-Moscow excellent new and seats were good (2x4x2). Travelling with my wife it was convenient to have the seats to ourselves without someone else next to us. A320 Paris-Moscow just okay nothing extraordinary but not bad (3x3 seating LCD screens in the row). Personal IFE with good selection of movies in Russian and English on JFK-SVO. They served a hot meal with alcoholic beverages plus usual assortment of soft drinks even on flight Moscow to Paris. As someone who'd flown Aeroflot over the past 20 years they have changed for the better over the last couple of years - and are by far the cheapest option to fly from NY to Moscow.,Economy Class,1,yes,50,1,1,1,1,,,,,,,Aeroflot,Russia
2011-11-07,Aeroflot Russian Airlines customer review,7,Return flight London Heathrow to Moscow Sheremetyevo. The outward flight started off good. We left on time and the plane was new and comfortable. The food is of a good standard. However once we landed at Sheremetyevo it was a whole other story. Due to weather we had to wait just yards away from our gate because there was ice on the ground. The plane was very stuffy and I think it took an extra half an hour until we finally stopped at our taxi gate. On the inward flight it was much better. Very quick and comfortable.,Economy Class,1,yes,51,1,1,1,1,,,,,,,Aeroflot,Russia
2011-11-12,Aeroflot Russian Airlines customer review,9,LHR-SVO-PVG returning PEK-SVO-LHR. Nice A321 to Moscow with good meal. Sheveremeteyvo Airport Terminals DE and F now interlinked though website states still bus link. B767's are old and on boarding it was noticeable that the interior had not been refurbished. Once airborne the service and food excellent. The seats were comfortable and the overhead TV had some good films. Return flight from Beijing on new Airbus A330-300 very pleasant and comfortable. Good personal seatback entertainment system with very wide screens for economy class. Lots of choice though some movies not up to date. Food good again. A321 to LHR only half full cabin crew pleasant and attentive food fine and only problem was that cabin lights not dimmed for night flight.,Economy Class,1,yes,52,1,1,1,1,,,,,,,Aeroflot,Russia
2011-11-13,Aeroflot Russian Airlines customer review,7,Madrid-Moscow-Shanghai. Madrid-Moscow flight new and spacious A321 no inflight entertainment food ok but drinks only served before the meal and not with the meal. Good connection in Moscow. Moscow-Shanghai on Airbus 330-200 good inflight entertainment best row is 24 with more leg space. The seats on the side are more expensive but the ones in the middle are free of charge. Same problem with drinks here. Return flights the same I would recommend - good value for money.,Economy Class,1,yes,53,1,1,1,1,,,,,,,Aeroflot,Russia
2011-11-15,Aeroflot Russian Airlines customer review,8,BUD-SVO-DEL with quite new A330-300. All flights were on time. Onboard service was great. Comfortable seats and great entertainment lot of movies music and games. Meals were lovely on BUD-SVO flight - cold meal with two drinks juice and coffee/tea. On SVO-DEL flight warm meal was served - they gave us menu before dinner so we could choose. Lot of drinks served. Cabin staff can be more polite.,Economy Class,1,yes,54,1,1,1,1,,,,,,,Aeroflot,Russia
2011-11-24,Aeroflot Russian Airlines customer review,7,NYC-SVO-KBP on A330-300 and A321. Prior to the flight newspapers were distributed. We were then stuck in a jam while taxiing prior to take-off. Service onboard was plain and overall very correct. I have low interest in IFE though the little I tried seemed quite correct. We were served dinner and breakfast the former with wine. We arrived on time. The transfer went smoothly and the second leg was as pleasant as the other. The fare was 30-40% cheaper than on other airlines doing the route. Great value for money and solid level of quality.,Economy Class,1,yes,55,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-02,Aeroflot Russian Airlines customer review,8,London Heathrow-Tokyo via Moscow with A320 and B767 even though being informed that Moscow-Tokyo would be the latest A330. The meals throughout the flights were good with all hot meals. No entertainment (even music) available on A320. No individual monitor available on B767. Seat and cabin interior definitely need refurbishment. Even though seat on B767 was very tired it had deeper reclining and was softer than some of other airlines. The cabin crews were friendly. Will fly with them again.,Economy Class,1,yes,56,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-05,Aeroflot Russian Airlines customer review,7,Helsinki-SVO-Havana. The flight went surprisingly well the plane was new lots of entertainment options even a USB port below the screen. The staff were not smiling just like at Moscow airport. The flight was on time and 40% cheaper than others doing the same route.,Economy Class,1,yes,57,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-06,Aeroflot Russian Airlines customer review,7,"HKG-SVO. Overall good flight but service could have been better for business class. Old looking cabin on A300. FA's older and quite reserved. No repeat servings and one had to ask for a drink refill. Catering good from HKG and meal very tasty. Seat comfort is ok but not designed for taller person. Priority luggage tags mean nothing with Aeroflot almost for sure your ""priority"" tagged luggage will show up last! Result was 55 mins wait at the luggage belt for delivery. SVO airport F terminal chaos at customs as usual.",Business Class,1,yes,58,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-07,Aeroflot Russian Airlines customer review,7,Brussels-Moscow-Tokyo return on A320 and Boeing 767-300ER. A very decent choice if you are on a budget the negative aspects of the travel being related to the airport. The crew did not smile much with poor English skills. Drinks and food came often on SVO-NRT. IFE is very poor on the 767-300.,Economy Class,1,yes,59,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-11,Aeroflot Russian Airlines customer review,3,BUD-SVO-KJA (roundtrip). Aeroflot inflight service was fine although staff could have been better trained and their English command was poor. Transfer in SVO is the Europe worst with the most confusing pointers impossibly slow passport control bizarre security check and no interest from staff to make the transfer more comfortable.,Economy Class,1,no,60,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-16,Aeroflot Russian Airlines customer review,9,JFK to Moscow to VVO. New Airbus planes in good condition. Efficient staff and interesting hot meals. All flights on time. Baggage handling in Moscow and Vladivostok was incredibly fast. Very satisfied.,Economy Class,1,yes,61,1,1,1,1,,,,,,,Aeroflot,Russia
2011-12-18,Aeroflot Russian Airlines customer review,7,BCN-Moscow-Shanghai return. You really get what you pay for. The transfer at Sheremetyevo is not the most pleasant - old-fashioned counters rude staff with poor English skills. Onboard everything gets better - seat width and food is not that bad but you better bring music and books with you as entertainment is zero. Return flight much better on the newest Airbus A330 a long 10 hours flight. Luggage arrived intact. Altogether a great choice if you are on a budget.,Economy Class,1,yes,62,1,1,1,1,,,,,,,Aeroflot,Russia
