date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2013-06-03,China Southern Airlines customer review,9,Beijing-Amsterdam. Have flown many times with CZ345 to Amsterdam to make a transfer. Staff at Beijing airport were very helpful and helped me to deal with my luggage. Overall the flight is worth the price.,Economy Class,3,5,4,3,5,yes,57,,,,,,,China Southern Airlines,China
2013-06-10,China Southern Airlines customer review,5,Kuala Lumpur to Huntsville Alabama. Counter at KLIA (Malaysia) would not allow me to check my luggage to the final destination. I had to re-check my luggage at the Delta counter at LAX. I have flown many times from KUL to HSV almost all airlines except China Southern allow me to check my bags to the final destination all I have to do to is claim the bags at LAX clear customs and then simply drop the bags at the counter after the custom no need to re-check. If I had known this I would have flown with another airline. When I flew from HSV to KUL I was allowed to check my bags from HSV to KUL.,Economy Class,4,3,3,3,4,yes,58,,,,,,,China Southern Airlines,China
2013-06-10,China Southern Airlines customer review,8,Shenzhen - PuDong June 7 2013. Airbus A321. On this flight I had the impression that the overall service is getting better. Staff very friendly English ok. One flight attendant offered me an English magazine as she saw that I was looking at the Chinese flight magazine. I did not try the food but what I could see looked not too bad. What would you expect from a 2 hour flight on a fare of around 40 Euro? Overall I am satisfied with the service especially on the route Shenzhen-Shanghai and back. I had a similar impression on the return flight 2 days later.,Economy Class,4,4,4,N/A,5,yes,59,,,,,,,China Southern Airlines,China
2013-06-12,China Southern Airlines customer review,,My husband and I flew Perth to Shanghai in March 2013. Trip up was fine but coming home the flight was delayed from Shanghai for 2 hours. When we finally boarded we sat on the tarmac and when they brought the food carts out we realised we were not going anywhere in a hurry. We finally took off only to arrive in Guangzhou 5 minutes before our connecting flight to Perth was due to depart. China Southern sent us to a hotel for 2 days. When we finally left for Perth we were on a flight that had 45 empty seats in front of us and they would not let us move to be able to have more room. Beware they may be cheap but you get what you pay for!,Economy Class,3,2,3,3,2,no,60,,,,,,,China Southern Airlines,China
2013-06-13,China Southern Airlines customer review,8,Flew short trip from Guilin to Kunming. Upgraded to first for $200 each. Boeing 737-700 standard 2x2 seating with good seat pitch. Afternoon snack of sandwiches fruit platter nuts and drinks were sufficient for 1.5 hour flight. Flight attendant very friendly and her English was satisfactory for what was required. A very pleasant flight.,First Class,4,5,4,N/A,4,yes,61,,,,,,,China Southern Airlines,China
2013-06-19,China Southern Airlines customer review,6,Sydney to Amsterdam via Guangzhou. Almost 800 dollars cheaper than the nearest competitor so can't complain on price. New PTV's were a nice surprise as I had been told there were going to be none. Food ok. Seat on the A330-300 had plenty of leg room so good for me as I'm 6'5. A330-200 leg room not as good but the same as most other airlines. Two biggest takeaways were poor English language skills from flight attendants and being served a glass of black tea with no milk. Strange. But they were on time got me there safely and weren't all that bad for the price. Would go again if was significantly cheaper but not my preferred airline.,Economy Class,3,2,2,3,5,yes,62,,,,,,,China Southern Airlines,China
2013-06-21,China Southern Airlines customer review,9,My daughter and I took CZ 329 from Guangzhou to Vancouver on June 02 2013. Our seats were not able to be arranged together when we checked in at the airport. The Stewardess tried their best to readjust 3 groups of people's seats finally all of us were satisfied. My 5 years old daughter could lie down beside me and could see out of the window! I really appreciated the help.,Economy Class,4,5,4,4,5,yes,63,,,,,,,China Southern Airlines,China
2013-06-23,China Southern Airlines customer review,8,I travel often between Europe and China. This time it was from Amsterdam to Beijing CZ346 on 7th of June 2013 and from Beijing to Shenyang CZ6116. I had a really tight transfer time. When I arrived to Beijing airport a staff member from China Southern who was dedicated to take care of the transferring passengers took care of me directly from the cabin door to the transfer desk. The baggage was fast. I even had some time to do some shopping. I really appreciate the helps from the staffs and attendants.,Economy Class,4,5,3,3,5,yes,64,,,,,,,China Southern Airlines,China
2013-06-23,China Southern Airlines customer review,10,CZ301 depart Guangzhou on 14th of June 2013 and landed in Sydney 14th June 2013 Business class. My last flight back from Guangzhou to Sydney was a wonderful experience the food was good which I don't normally expect coming from an Asian city. China Southern has now employed an Australia lady for each flight but she was working in economy on this flight and I though communication may be difficult but I was wrong all spoke clearly and with a smile.,Business Class,4,5,4,4,4,yes,65,,,,,,,China Southern Airlines,China
2013-06-23,China Southern Airlines customer review,7,Round-trip from Los Angeles to Dhaka Bangladesh. Competitive price and ok service. This airline is fast learning and improving. English is poor along with other short coming but I was ok with it. They are improving and learning.,Economy Class,5,3,3,4,5,yes,66,,,,,,,China Southern Airlines,China
2013-06-25,China Southern Airlines customer review,1,"AF 1089 Bucharest to Paris 26/06/2013 at 7.20am. CZ 0348 Paris to Guangzhou 26/06/2013 at 12.25pm CZ 0301 Guangzhou to Sydney 27/06/2013 at 8.20am. I am traveling from Australia to Europe at least 3 times a year. I am due to fly back to Oz next week. My feedback so far: Guangzhou airport is worse than some local airports in small cities in Europe. Must be improved fast if you want to make it an international hub. Inflight entertainment is very poor. Needs improvement immediately. Improve customer service onboard. Flight attendants must learn English the food is substandard. We waited for one hour on the plane on the tarmac for ""some paper work"" without the air- con on! I will give them one more chance.",Economy Class,2,2,1,1,3,no,67,,,,,,,China Southern Airlines,China
2013-06-25,China Southern Airlines customer review,1,"AF 1089 Bucharest to Paris 26/06/2013 at 7.20am. CZ 0348 Paris to Guangzhou 26/06/2013 at 12.25pm CZ 0301 Guangzhou to Sydney 27/06/2013 at 8.20am. I am traveling from Australia to Europe at least 3 times a year. I am due to fly back to Oz next week. My feedback so far: Guangzhou airport is worse than some local airports in small cities in Europe. Must be improved fast if you want to make it an international hub. Inflight entertainment is very poor. Needs improvement immediately. Improve customer service onboard. Flight attendants must learn English the food is substandard. We waited for one hour on the plane on the tarmac for ""some paper work"" without the air- con on! I will give them one more chance.",Economy Class,2,2,1,1,3,no,68,,,,,,,China Southern Airlines,China
